ID1_G,ID2_G,ID_T_G,ID_R_G,PREDICTION
11178,650,12834,5,1
468,11953,12834,5,1
1042,1075,12834,5,2
674,7459,12834,5,1
7393,578,12834,5,2
831,1035,12834,5,1
26514,17094,13459,4,1
26320,26991,13459,4,1
25848,33452,13459,4,1
17170,20750,13459,4,1
29367,18735,13459,4,1
11575,50243,13459,4,1
8818,12851,13468,5,1
22863,24532,13468,5,1
27262,1886,13468,5,1
17365,54620,13468,5,1
29579,22430,13468,5,1
30221,28684,13468,5,2
33904,1170,13468,5,1
35297,28932,13469,5,1
35321,21548,13469,5,1
27809,6340,12834,4,1
49942,55272,12834,4,1
36409,55269,12834,4,1
36278,14527,13462,9,1
9493,14889,13462,9,1
8308,36934,13462,9,1
24945,45197,13462,9,1
30931,10505,13457,5,2
14126,12194,13457,5,2
18422,17264,13457,5,1
22428,36332,13465,5,1
838,12498,13306,5,1
31392,29665,13306,5,1
22979,31088,13457,5,1
24082,24397,13457,5,1
22774,17961,13457,5,1
21469,11310,13458,5,2
7657,15023,13460,9,1
23260,17968,13460,9,2
26500,14530,13465,5,2
7286,19946,13465,5,2
2034,20702,13465,5,2
25160,14534,13465,5,1
35498,28988,13466,5,1
34134,18378,13466,5,1
22761,25934,13466,5,1
37210,21397,13466,5,1
53933,55278,13306,4,1
20648,20542,13306,5,1
23816,13898,13307,5,1
9658,41680,13454,9,1
26061,9543,13456,5,2
29894,26502,13456,5,1
18477,52788,13456,5,1
20900,17357,13456,5,2
12202,18380,13456,5,1
27547,12750,13456,5,1
13944,18250,13457,5,1
19567,37454,13457,5,1
18341,29960,13458,5,1
21826,10602,13460,9,2
30743,30537,13460,9,1
21191,28600,13464,5,1
13337,37077,13464,5,1
18474,18665,13464,5,1
32103,25863,13464,5,1
26238,27482,13464,5,2
13950,17356,13464,5,1
29814,24706,13464,5,1
18457,42737,13465,5,1
26424,10011,13466,5,2
5993,36059,13466,5,1
22448,12097,13466,5,1
26892,10492,13466,5,2
37882,23348,13467,5,1
40383,33279,13467,5,1
44555,42681,13467,5,1
25795,21463,13467,5,1
29716,29667,13467,5,2
54824,26826,13467,5,1
8590,29715,13467,5,1
14470,42971,13467,5,1
34649,49277,13306,4,1
26218,11981,13306,5,1
55280,55278,13306,9,1
854,41964,13307,5,1
27531,23748,13307,5,1
10826,24932,13454,9,1
7826,13209,13454,9,2
8216,29719,13455,5,1
748,14694,13455,5,1
18100,17018,13455,5,1
16998,26922,13455,5,2
26473,13608,13455,5,1
3754,46752,13455,5,1
19907,33860,13458,5,2
882,20559,13461,5,1
24646,32887,13461,5,1
23365,38463,13461,5,2
20807,22323,13461,5,1
18650,14959,13461,5,2
14108,25161,13461,5,1
2247,32073,13464,5,1
29816,10500,13465,5,1
28925,10405,13465,5,1
33298,21548,13469,9,2
26832,40371,13469,9,1
34447,55271,12834,5,1
1092,11953,12834,6,1
34649,55281,13306,9,1
54805,39338,13307,9,1
40549,55282,13307,10,1
1687,20104,13306,5,2
11181,23544,13454,9,1
11816,24954,13456,5,1
34103,29055,13456,5,1
10505,12194,13457,9,1
22979,18422,13457,9,1
24082,13944,13457,9,1
37454,22774,13457,9,1
23750,10584,13458,5,1
14856,7389,13461,5,1
30868,28107,13461,5,1
14536,12988,13463,5,1
24249,13031,13463,5,2
49052,28586,13463,5,1
32703,29121,13463,5,1
28899,20809,13463,5,1
10999,13592,13469,9,2
55269,23672,12834,5,1
13511,49890,12834,5,1
11178,3985,12834,6,2
2123,16433,13306,5,1
6528,13277,13306,5,2
9109,11683,13307,5,2
21631,8517,13455,5,2
2475,28895,13455,5,2
8659,26514,13459,5,1
26320,20705,13459,5,1
24877,33452,13459,5,1
14479,37958,13459,5,1
24647,25344,13463,5,1
8440,17929,13463,5,1
37718,26706,13463,5,1
35297,20971,13469,9,1
8806,11522,12834,6,1
677,25165,12834,6,1
49879,55273,12834,4,1
30507,27809,12834,5,1
38278,49942,12834,5,1
7393,11704,12834,6,2
7459,1075,12834,6,2
6101,831,12834,6,2
20750,11378,13459,5,1
18735,18398,13459,5,1
13231,13160,13459,5,1
11575,35160,13459,5,1
12851,24532,13468,9,1
1886,54620,13468,9,1
23146,29579,13468,9,1
1170,28684,13468,9,2
5917,20650,12834,6,2
24740,29128,12834,4,1
43019,55270,12834,5,1
46269,20581,13306,9,1
55276,55274,13306,9,1
29128,25332,12834,5,1
14527,9493,13462,10,2
36934,24945,13462,10,1
10405,42737,13465,9,1
25160,22428,13465,9,2
46269,55281,13306,10,1
10505,18422,13457,10,1
13944,22774,13457,10,1
29462,13964,13458,9,1
15023,21826,13460,10,1
23260,30537,13460,10,2
12988,24249,13463,9,2
49052,32703,13463,9,1
26706,20809,13463,9,1
10500,26500,13465,9,1
19946,2034,13465,9,1
5993,10011,13466,9,2
12097,26892,13466,9,1
35498,18378,13466,9,1
25934,21397,13466,9,2
23348,40383,13467,9,1
29667,54824,13467,9,1
29715,42971,13467,9,2
1687,838,13306,9,2
21506,23640,13307,9,1
17018,748,13455,9,2
28895,16998,13455,9,1
26473,3754,13455,9,1
24954,26061,13456,9,1
29894,18477,13456,9,1
34103,17357,13456,9,2
12202,27547,13456,9,2
882,24646,13461,9,1
22323,23365,13461,9,1
14108,14959,13461,9,1
44555,21463,13467,9,1
49890,34447,12834,9,1
11178,11953,12834,9,1
23748,23816,13307,9,1
26313,12083,13307,9,2
27187,24534,13458,9,2
14856,30868,13461,9,1
28600,2247,13464,9,1
27482,25863,13464,9,1
29814,13950,13464,9,1
20971,21548,13469,10,1
26832,13592,13469,10,1
55273,5150,12834,5,1
11704,20650,12834,9,1
26218,22189,13306,9,1
9109,854,13307,9,2
9658,10826,13454,10,2
23544,13209,13454,10,2
8216,21631,13455,9,2
11310,18341,13458,9,1
33860,23750,13458,9,1
17929,25344,13463,9,1
30507,23672,12834,9,1
6101,25165,12834,9,1
13277,2123,13306,9,2
31392,20648,13306,9,2
25332,43019,12834,9,1
5150,49942,12834,9,1
20705,8659,13459,9,2
24877,20750,13459,9,1
13160,18398,13459,9,2
35160,14479,13459,9,1
24532,1886,13468,10,1
28684,29579,13468,10,2
11522,1075,12834,9,2
55274,55278,13306,10,1
38107,30814,13308,1,1
6528,26887,13308,1,1
13337,18474,13464,9,1
18122,25533,13308,1,2
12498,36718,13308,1,1
4453,31568,13308,1,2
13944,10505,13457,12,2
23260,21826,13460,12,2
36934,9493,13462,12,1
23348,44555,13467,10,1
42971,29667,13467,10,2
23640,26313,13307,10,2
18348,11948,13308,1,2
29665,27358,13308,1,2
12229,35130,13308,1,1
24954,18477,13456,10,1
14108,22323,13461,10,1
13337,2247,13464,10,1
27482,29814,13464,10,1
26500,10405,13465,10,1
22428,2034,13465,10,1
21548,13592,13469,12,1
55281,55278,13306,12,1
23816,854,13307,10,2
55285,54805,13307,10,1
17358,25451,13308,1,2
26890,22235,13308,1,2
12535,23012,13308,1,2
8216,748,13455,10,2
28895,26473,13455,10,1
27547,17357,13456,10,1
27187,13964,13458,10,2
12097,10011,13466,10,2
18378,21397,13466,10,2
1718,28076,12835,1,1
22189,20648,13306,10,2
8515,13798,13308,1,1
10901,9658,13308,1,1
20463,44537,13308,1,1
30849,24932,13308,1,2
12525,14543,13308,1,1
32703,24249,13463,10,1
17929,26706,13463,10,2
24225,749,12835,1,1
11517,26925,12835,1,1
10826,13209,13454,12,2
33860,11310,13458,10,2
29579,1886,13468,12,1
18016,29054,12835,1,1
10828,9293,12835,1,1
25810,29959,12835,1,1
10590,18094,12835,1,1
2123,838,13306,10,1
25332,23672,12834,10,1
4217,745,12835,1,2
11704,1075,12834,10,2
5150,34447,12834,10,1
20705,20750,13459,10,2
14479,18398,13459,10,1
11953,6101,12834,10,2
38107,6528,13308,2,1
11948,4453,13308,2,1
14856,882,13461,10,2
2034,26500,13465,12,1
18378,10011,13466,12,2
854,23640,13307,12,1
54805,40549,13307,12,1
22235,25451,13308,2,2
27358,35130,13308,2,1
27482,13337,13464,12,2
23348,42971,13467,12,1
24932,20463,13308,2,2
12525,23012,13308,2,2
12498,18122,13308,2,1
17357,18477,13456,12,1
14856,14108,13461,12,2
9658,13798,13308,2,1
33860,27187,13458,12,1
838,20648,13306,12,2
17929,32703,13463,12,1
34447,25332,12834,12,1
18016,24225,12835,3,2
29959,10828,12835,3,2
745,10590,12835,3,1
11517,28076,12835,3,1
1075,6101,12834,12,1
10231,9305,12835,4,1
55492,55491,12835,4,1
11373,18485,12835,4,1
791,14177,12835,4,1
1113,563,12835,4,2
5136,762,12835,4,2
5885,26143,13483,4,1
33439,29833,13483,4,1
21332,17831,13483,4,2
34537,27185,13483,4,1
45938,18527,13471,4,1
34103,45480,13471,4,1
6003,34538,13478,4,1
20290,7445,13478,4,1
28077,45942,13478,4,1
16999,11797,13478,4,1
3747,17788,13478,4,2
22590,25172,13483,4,1
22235,9658,13308,3,2
18122,6528,13308,3,2
4453,27358,13308,3,2
32913,26502,13471,4,1
12525,24932,13308,3,2
46269,46298,13308,4,1
34134,24179,13471,4,1
29469,24757,13482,4,1
40371,23641,13482,4,1
17321,23471,13483,4,2
24843,29257,13483,4,1
46523,34907,13308,4,1
24840,4461,13308,4,2
21631,13758,13470,4,1
29667,29826,13471,4,1
34548,8741,13472,4,1
14126,17903,13472,4,2
48075,22774,13472,4,1
37454,17749,13472,4,1
26147,7889,13477,4,1
26839,19685,13477,4,1
14960,37718,13479,4,1
1170,30221,13481,4,1
27262,29663,13481,4,1
8858,2999,13482,4,2
55498,53556,13308,4,1
20542,619,13308,4,2
7805,23100,13308,4,1
16433,26218,13308,4,2
8216,28895,13455,12,2
20750,18398,13459,12,2
28898,24797,13470,4,1
26922,36118,13470,4,1
24249,20809,13479,4,1
26706,21822,13479,4,1
34375,49052,13479,4,1
20133,40372,13482,4,1
31517,31290,13477,4,1
46422,49745,13477,4,1
970,18480,13477,4,1
24841,23146,13481,4,2
14473,55502,13481,4,1
75,11517,12835,4,1
20847,1181,12835,4,1
14727,6627,12835,4,2
52559,39067,12835,4,1
10828,6002,12835,4,2
18017,29959,12835,4,1
29932,29939,12835,4,1
5054,4146,12835,4,2
9043,17829,12835,4,1
10590,10995,12835,4,2
55495,40857,12835,4,1
13447,961,12835,4,2
9831,24225,12835,4,1
674,9305,12835,5,1
19379,55490,12835,4,1
54398,14407,12835,4,1
1113,11940,12835,5,2
37034,12852,13477,4,2
4025,23975,13483,4,1
27113,29922,13483,4,1
31120,5069,13483,4,1
8555,10363,13483,4,2
31126,28742,13483,4,1
9687,23317,13476,4,1
24945,30837,13476,4,1
23464,19790,13476,4,1
14892,40853,13476,4,1
9493,49287,13476,4,1
29954,9111,13476,4,1
28751,13073,13476,4,1
27783,26606,13476,4,1
18748,12588,13476,4,1
13445,9658,13308,4,1
31392,8721,13308,4,2
27531,13277,13308,4,2
10505,36146,13472,4,1
22979,22703,13472,4,1
24082,31139,13472,4,1
36278,36934,13476,4,1
17003,26144,13476,4,1
18778,42475,13476,4,1
14527,55463,13476,4,1
28075,40058,13476,4,1
8308,27774,13476,4,1
14977,8812,13478,4,1
4362,3638,13478,4,1
13727,8662,13478,4,2
12031,7302,13478,4,1
20235,13940,13478,4,1
18089,29149,13478,4,1
9652,22025,13478,4,1
20548,19877,13478,4,1
7988,11524,13478,4,1
24777,11362,13478,4,1
22269,45977,13478,4,1
17929,35143,13479,4,1
23462,9887,13483,4,1
32723,14861,13483,4,2
25294,26009,13483,4,1
36449,26048,13483,4,1
6528,20653,13308,4,2
12525,7540,13308,4,2
9259,20104,13308,4,2
23748,29673,13470,4,1
40401,8517,13470,4,1
29720,18100,13470,4,1
8216,29779,13470,4,1
18504,9907,13470,4,1
16998,30839,13470,4,1
36062,5131,13470,4,1
23816,46776,13470,4,1
55501,44555,13471,4,1
25934,8672,13471,4,2
24954,21826,13471,4,1
28346,29894,13471,4,2
26702,17357,13471,4,1
7612,28924,13471,4,1
13804,34601,13475,4,1
48441,11941,13475,4,1
22280,20979,13475,4,1
30868,30801,13475,4,2
36471,5929,13479,4,1
12988,32703,13479,4,1
12204,44990,13479,4,1
37055,35036,13479,4,1
37569,24647,13479,4,1
14561,10980,13479,4,1
4453,26313,13308,4,2
838,20396,13308,4,1
23640,12491,13308,4,2
9941,30470,13308,4,2
9543,7826,13471,4,2
11884,12750,13471,4,1
24756,27547,13471,4,2
18477,20658,13471,4,1
12622,11816,13471,4,2
45773,23315,13472,4,1
18250,19567,13472,4,2
13898,38400,13472,4,1
35086,29050,13472,4,1
23155,24003,13472,4,1
30931,30102,13472,4,1
17264,27779,13472,4,1
12194,29890,13472,4,1
29353,17961,13472,4,1
23090,26949,13475,4,1
14479,23992,13477,4,1
31088,20100,13477,4,1
40187,29672,13477,4,1
28685,30692,13477,4,1
31726,21646,13477,4,1
37302,7984,13477,4,1
33603,21524,13479,4,1
29293,29295,13479,4,1
36472,28899,13479,4,1
29661,32510,13479,4,1
12037,19857,13481,4,1
26213,32977,13481,4,1
8153,33652,13481,4,1
13031,1886,13481,4,1
31458,21499,13481,4,2
38273,22863,13481,4,1
25368,21189,13481,4,1
13957,29457,13308,4,1
55499,39071,13308,4,1
44097,53933,13308,4,1
20648,1687,13308,4,1
14694,24870,13470,4,1
23834,19879,13470,4,1
39306,9403,13470,4,1
748,3754,13470,4,1
32856,17837,13480,4,1
9547,11358,13480,4,2
10405,23336,13480,4,2
28885,6694,13480,4,2
26756,29814,13480,4,1
2247,34172,13480,4,1
22058,21402,13481,4,2
33904,14884,13481,4,1
8818,28684,13481,4,1
28860,13101,13481,4,1
23075,27425,13482,4,1
29829,21070,13482,4,2
40382,29458,13482,4,1
13626,31200,13482,4,1
21548,29967,13482,4,1
24990,35297,13482,4,1
26832,19729,13482,4,1
7317,10999,13482,4,1
29784,26153,13482,4,2
29906,50125,13482,4,1
18720,31509,13482,4,1
55496,9878,13308,4,1
12534,11981,12836,1,1
21623,12921,12836,1,2
6820,13674,12836,1,2
1936,7772,12836,1,1
1747,4454,12836,1,2
13800,46717,12836,1,1
3639,10415,12836,1,1
17675,616,12836,1,2
1264,6831,12836,1,2
20654,13968,12836,1,1
25171,18772,12836,1,1
12661,13796,12836,1,1
21329,6254,12836,1,2
22069,12614,12836,1,2
12871,24084,12836,1,1
30804,49406,13474,4,1
30809,38083,13474,4,1
35182,24639,13474,4,1
26991,27054,13474,4,1
26889,18650,13475,4,1
7657,23634,13475,4,1
10990,19882,13475,4,1
31859,32764,13477,4,1
21517,9479,13477,4,1
41680,28932,13477,4,1
28887,7968,13479,4,1
41964,24532,13481,4,1
13683,33298,13482,4,2
2123,18485,12835,5,1
14432,14177,12835,5,1
4010,17829,12835,5,1
14814,13765,12836,1,2
13048,9488,12836,1,1
20651,9839,12836,1,2
13269,775,12836,1,2
46218,53548,12835,4,1
6002,3577,12835,5,2
10995,1837,12835,5,2
14609,6431,12836,1,1
9840,891,12836,1,1
520,12662,12836,1,1
11701,12594,12836,1,2
7345,26900,12836,1,1
4149,19910,12836,1,1
9584,23550,12836,1,1
55493,55494,12835,4,1
9831,6691,12835,5,2
4061,961,12835,5,1
7295,20847,12835,5,1
762,11923,12835,5,2
6627,4009,12835,5,2
14716,14891,12836,1,1
13617,26381,12836,1,1
13820,19962,12836,1,2
8753,14860,12836,1,1
54590,41095,12835,4,1
18017,7459,12835,5,2
29932,672,12835,5,2
4146,11178,12835,5,2
23299,22807,12836,1,2
17123,22437,12836,1,1
45725,31153,13473,4,1
35184,14621,13473,4,1
33058,29960,13473,4,1
20849,32585,13473,4,1
24534,53535,13473,4,1
27056,27187,13473,4,1
9892,19907,13473,4,1
29892,29159,13473,4,1
30972,23072,13473,4,2
13964,36333,13473,4,1
30312,28107,13473,4,1
29732,14706,13473,4,1
29271,36736,13473,4,1
44556,45049,13473,4,1
29180,37527,13473,4,1
21392,9517,13473,4,2
14889,17267,13476,4,1
23317,24945,13476,5,2
9493,29954,13476,5,1
21254,26140,13477,4,2
13799,75,12835,5,1
8812,34538,13478,5,2
3638,8662,13478,5,1
7302,20235,13478,5,1
9652,29149,13478,5,1
20548,7445,13478,5,1
28077,7988,13478,5,2
11362,16999,13478,5,1
45977,17788,13478,5,1
27113,4025,13483,5,2
26143,17321,13483,5,1
21332,26009,13483,5,2
34537,36449,13483,5,2
23464,14892,13476,5,1
13073,27783,13476,5,2
26144,36278,13476,5,1
42475,18748,13476,5,1
14527,17267,13476,5,1
8308,28075,13476,5,1
9887,5069,13483,5,2
10363,24843,13483,5,1
28742,33439,13483,5,2
14861,25172,13483,5,1
17968,20559,13475,4,1
32790,38463,13475,4,1
26156,18665,13480,4,1
28600,31900,13480,4,1
14967,18225,13480,4,1
28684,55502,13481,5,1
22863,25368,13481,5,2
55500,20306,13308,4,1
13608,28895,13470,4,2
13758,29673,13470,5,2
24954,24179,13471,5,1
29667,34103,13471,5,2
24756,26502,13471,5,2
27187,24534,13473,5,2
29159,9892,13473,5,1
13964,30972,13473,5,1
29271,45049,13473,5,1
29180,9517,13473,5,1
38327,21559,13475,4,1
20819,25853,13475,4,1
11942,18370,13475,4,2
26706,44990,13479,5,1
14960,35036,13479,5,2
14561,34375,13479,5,1
35087,37017,13480,4,1
10288,29658,13480,4,1
26834,29905,13480,4,1
25863,8787,13480,4,1
29469,27425,13482,5,1
40372,2999,13482,5,1
13683,13626,13482,5,2
26832,40371,13482,5,1
26153,7317,13482,5,2
29906,18720,13482,5,2
7805,9259,13308,5,1
9658,26218,13308,5,2
23640,31392,13308,5,1
46269,34907,13308,9,1
26922,28898,13470,5,2
45938,28346,13471,5,1
10505,23315,13472,5,1
13898,19567,13472,5,1
22979,24082,13472,5,1
35086,23155,13472,5,2
8741,30102,13472,5,1
14126,17264,13472,5,2
12194,17961,13472,5,1
37454,22774,13472,5,1
13592,24723,13475,4,1
14130,24646,13475,4,2
12852,31290,13477,5,1
32764,14479,13477,5,1
7889,46422,13477,5,1
28932,40187,13477,5,1
7984,31726,13477,5,1
27482,28920,13480,4,1
44545,38551,13480,4,1
24841,26213,13481,5,1
8153,1886,13481,5,1
29663,31458,13481,5,1
13032,7451,12836,1,1
7818,17005,12836,1,1
5129,7555,12836,1,2
27496,23298,12836,1,2
18648,28296,12836,1,1
53556,39071,13308,9,1
19879,14694,13470,5,1
8946,20702,13475,4,1
31698,18474,13480,4,1
29829,40382,13482,5,1
35297,21548,13482,5,1
4008,7393,12836,1,2
10202,23147,12836,1,2
20465,5058,12836,1,2
6642,11009,12836,1,2
10014,25543,12836,1,2
745,26221,12836,1,1
838,20542,13308,5,1
25372,10404,12836,1,1
45725,14621,13473,5,1
29960,32585,13473,5,1
14706,28107,13473,5,1
28685,21254,13477,5,2
24647,32510,13479,5,1
674,1113,12835,6,1
18485,9831,12835,6,2
762,17829,12835,6,1
11521,23142,12836,1,2
3996,9842,12836,1,1
16994,22444,12836,1,1
18524,3316,12836,1,1
29935,5838,12836,1,2
14606,12653,12836,1,2
14432,3577,12835,6,2
13799,18017,12835,6,1
55492,54398,12835,9,1
1742,28073,12836,1,2
20655,6850,12836,1,2
427,6817,12836,1,1
7803,18475,12836,1,1
9229,1569,12836,1,2
1672,28087,12836,1,1
11489,5961,12836,1,2
13348,29372,12836,1,2
672,11178,12835,6,2
55494,40857,12835,9,1
19474,10400,12836,1,1
26923,10320,12836,1,1
11683,5083,12836,1,2
4236,875,12836,1,2
14982,13722,12836,1,1
7970,22429,12836,1,1
7295,4061,12835,6,2
4009,1837,12835,6,2
13160,13963,13474,4,2
22992,18735,13474,4,1
8706,35068,13474,4,1
35104,13231,13474,4,1
11378,24533,13474,4,1
28900,34236,13474,4,1
20705,29376,13474,4,1
32773,26099,13474,4,1
29452,31183,13474,4,1
13268,17094,13474,4,1
24009,34303,13474,4,1
26320,8659,13474,4,1
9479,20100,13477,5,2
970,26839,13477,5,1
30221,12037,13481,5,2
14884,22058,13481,5,1
41964,28860,13481,5,1
26143,4025,13483,9,2
14861,28742,13483,9,1
21332,34537,13483,9,2
34538,8662,13478,9,1
7302,9652,13478,9,1
28077,20548,13478,9,2
17788,11362,13478,9,1
14892,24945,13476,9,1
27783,9493,13476,9,2
18748,26144,13476,9,1
14527,8308,13476,9,2
9887,10363,13483,9,2
20819,13804,13475,5,1
22280,18370,13475,5,1
9941,20648,13308,5,2
18477,17357,13471,5,2
13898,10505,13472,9,2
22979,35086,13472,9,1
17264,8741,13472,9,2
22774,12194,13472,9,2
24646,20559,13475,5,2
30868,23634,13475,5,1
27482,31698,13480,5,1
10288,31900,13480,5,1
26834,44545,13480,5,1
28885,23336,13480,5,2
29814,14967,13480,5,1
8787,2247,13480,5,1
6528,7540,13308,5,2
13277,4461,13308,5,1
7826,44555,13471,5,1
25934,11884,13471,5,2
11816,28924,13471,5,1
29159,24534,13473,9,2
13964,14706,13473,9,1
9517,29271,13473,9,1
38463,11941,13475,5,1
10990,23090,13475,5,1
2999,29469,13482,9,2
29829,13683,13482,9,2
26832,21548,13482,9,2
7317,18720,13482,9,2
4454,13800,12836,2,1
616,3639,12836,2,1
21329,12661,12836,2,2
13048,23550,12836,2,1
4453,13957,13308,5,2
53933,55500,13308,9,1
28895,9403,13470,5,2
18100,8517,13470,5,1
9907,8216,13470,5,1
16998,3754,13470,5,1
23816,36062,13470,5,1
8946,26889,13475,5,1
21559,13592,13475,5,2
970,28932,13477,9,1
21254,7984,13477,9,2
17837,35087,13480,5,1
11358,18665,13480,5,1
14884,1886,13481,9,1
28684,29663,13481,9,1
6431,891,12836,2,1
12594,520,12836,2,1
14814,6831,12836,2,2
12614,24084,12836,2,1
775,20651,12836,2,1
29960,14621,13473,9,1
24249,5929,13479,5,2
21524,32703,13479,5,1
29293,7968,13479,5,1
35143,28899,13479,5,2
24841,30221,13481,9,1
41964,25368,13481,9,1
9831,674,12835,9,2
55490,54590,12835,9,1
3316,25543,12836,2,2
14891,13617,12836,2,1
13674,1936,12836,2,2
25171,13968,12836,2,1
28296,27496,12836,2,1
17123,8753,12836,2,2
13799,14432,12835,9,1
1837,762,12835,9,1
19910,7345,12836,2,1
11981,12921,12836,2,2
19962,23299,12836,2,1
745,25372,12836,2,1
5129,7818,12836,2,2
7295,672,12835,9,1
6642,13032,12836,2,2
5838,28073,12836,2,1
6850,14606,12836,2,1
427,7803,12836,2,1
13348,875,12836,2,2
13963,30804,13474,5,1
8706,22992,13474,5,1
35104,38083,13474,5,1
28900,24533,13474,5,1
20705,35182,13474,5,1
26099,31183,13474,5,1
24009,13268,13474,5,2
26991,8659,13474,5,1
9493,24945,13476,10,1
18748,14527,13476,10,1
12852,14479,13477,9,1
9479,7889,13477,9,2
53548,52559,12835,9,1
7393,10202,12836,2,1
1569,10400,12836,2,1
11683,26923,12836,2,2
7970,13722,12836,2,1
3996,23142,12836,2,1
22444,5058,12836,2,2
5961,28087,12836,2,1
55503,55497,13308,4,1
55503,9878,13308,9,1
4025,10363,13483,10,1
28742,34537,13483,10,1
34538,7302,13478,10,1
28077,17788,13478,10,1
20648,13277,13308,9,1
14694,26922,13470,9,1
28346,24179,13471,9,2
11816,17357,13471,9,1
13957,7540,13308,9,1
9878,39071,13308,10,1
11884,7826,13471,9,2
20559,20819,13475,9,2
18720,21548,13482,10,1
18100,8216,13470,9,1
16998,23816,13470,9,2
24756,34103,13471,9,2
22979,10505,13472,10,2
12194,8741,13472,10,2
11358,17837,13480,9,2
10288,27482,13480,9,2
44545,28885,13480,9,1
8787,14967,13480,9,1
12594,6431,12836,3,1
14814,13968,12836,3,1
12661,12614,12836,3,1
31392,9658,13308,9,1
46269,53933,13308,10,1
24534,14621,13473,10,1
13964,29271,13473,10,2
32703,24249,13479,9,1
28899,7968,13479,9,1
14561,24647,13479,9,1
1886,30221,13481,10,1
41964,29663,13481,10,1
2999,13683,13482,10,2
25543,25372,12836,3,1
7345,13617,12836,3,2
13674,11981,12836,3,1
3639,4454,12836,3,2
5129,28296,12836,3,2
8753,23299,12836,3,1
9259,20542,13308,9,1
28895,29673,13470,9,1
22992,13963,13474,9,2
28900,35104,13474,9,1
20705,31183,13474,9,1
13268,8659,13474,9,2
13592,8946,13475,9,2
38463,18370,13475,9,1
10990,23634,13475,9,1
35036,44990,13479,9,1
427,10400,12836,3,1
5961,26923,12836,3,2
775,13048,12836,3,2
7295,1837,12835,10,2
55492,40857,12835,10,1
3996,10202,12836,3,1
22444,13032,12836,3,2
14606,5838,12836,3,2
875,13722,12836,3,1
9831,14432,12835,10,2
54590,53548,12835,10,1
9493,18748,13476,12,2
9479,12852,13477,10,2
28932,7984,13477,10,2
17788,34538,13478,12,2
34537,4025,13483,12,2
27186,39048,13310,1,1
13626,12535,13311,1,2
21757,12490,13311,1,2
23100,21397,13311,1,1
13608,24797,13311,1,2
17359,29866,13311,1,1
18100,23816,13470,10,1
24179,11884,13471,10,1
10505,12194,13472,12,1
27482,11358,13480,10,1
14967,44545,13480,10,1
18378,22798,13311,1,1
9941,11224,13311,1,2
26922,28895,13470,10,2
11816,34103,13471,10,1
29663,1886,13481,12,1
2999,21548,13482,12,2
7540,20542,13308,10,1
23665,34433,13309,1,1
53722,31290,13311,1,1
10844,26839,13311,1,1
8515,12498,13311,1,1
24534,29271,13473,12,1
20819,8946,13475,10,2
13277,9658,13308,10,1
9878,53933,13308,12,1
18122,35957,13311,1,1
11948,20100,13311,1,1
18348,23348,13311,1,2
21333,37658,13310,1,1
43856,1125,13310,1,1
38463,10990,13475,10,2
54590,55492,12835,12,1
23665,14739,13309,2,1
17735,22277,13309,2,2
13225,55658,13309,2,1
15000,23144,13309,2,1
43255,26845,13311,1,1
18398,55657,13311,1,1
14387,4453,13311,1,1
24249,35036,13479,10,2
7968,24647,13479,10,2
1837,14432,12835,12,1
37472,24870,13309,1,1
13963,28900,13474,10,1
8659,20705,13474,10,1
28932,9479,13477,12,1
7385,24870,13309,2,1
42705,4373,13309,2,1
36617,11267,13309,2,1
3784,48821,13309,2,1
23462,21333,13310,3,1
23471,22187,13310,3,1
1125,24227,13310,3,1
39048,8741,13310,3,1
12490,13626,13311,2,1
26839,31290,13311,2,2
34103,11884,13471,12,2
14967,27482,13480,12,2
23100,13608,13311,2,1
11948,12498,13311,2,1
23816,26922,13470,12,1
35957,9941,13311,2,1
18348,26845,13311,2,1
14387,18398,13311,2,1
20819,10990,13475,12,2
7540,13277,13308,12,1
11267,4373,13309,3,2
24249,7968,13479,12,2
17735,13225,13309,3,1
15000,3784,13309,3,1
7385,14739,13309,3,2
28900,8659,13474,12,2
20290,22430,13491,4,1
26143,29151,13496,4,1
29943,26009,13496,4,2
27185,28742,13496,4,2
32723,10363,13496,4,2
23259,9687,13310,4,1
17321,5069,13310,4,2
55662,55663,13310,4,1
20463,9259,13311,4,2
7612,18477,13486,4,2
18089,8812,13491,4,2
8662,3747,13491,4,1
28077,31925,13491,4,1
52568,55661,13310,4,1
12767,11742,13310,4,2
29833,21332,13310,4,1
31290,12490,13311,3,2
20465,20648,13311,4,2
18772,31111,13485,4,1
13946,14427,13485,4,1
30096,13637,13485,4,1
29816,18282,13485,4,1
53196,26730,13310,4,1
26845,14387,13311,3,2
7805,23147,13311,4,1
40383,45938,13486,4,1
29826,26702,13486,4,1
20807,44555,13486,4,1
18076,34539,13486,4,1
27547,34134,13486,4,1
36118,18136,13492,4,1
24280,55678,13492,4,1
29295,21822,13492,4,1
31726,30538,13495,4,1
8858,20133,13495,4,2
28386,20971,13495,4,1
26832,40372,13495,4,1
31200,26153,13495,4,1
29906,40381,13495,4,1
12498,35957,13311,3,1
41123,44283,13311,4,1
55670,53556,13311,4,1
24245,14534,13485,4,1
31689,25160,13485,4,1
651,29888,13485,4,1
29894,25934,13486,4,1
18375,28988,13486,4,1
37569,49285,13492,4,1
29121,20809,13492,4,1
18485,9471,12836,4,2
9675,75,12836,4,1
