ID1_G,ID2_G,ID_T_G,ID_R_G,DATE_G,DATE_PARSED_GAME,DATE_NUMBER_GAME
9109,17928,13310,5,2016-09-01 00:00:00,209--6--20,6111
5736,55660,13310,9,2016-09-01 00:00:00,209--6--20,6111
14892,13267,13489,9,2016-09-01 00:00:00,209--6--20,6111
9493,26144,13489,9,2016-09-01 00:00:00,209--6--20,6111
12588,17741,13489,9,2016-09-01 00:00:00,209--6--20,6111
27783,8308,13489,9,2016-09-01 00:00:00,209--6--20,6111
28074,29151,13496,9,2016-09-01 00:00:00,209--6--20,6111
29943,5885,13496,9,2016-09-01 00:00:00,209--6--20,6111
33439,4019,13496,9,2016-09-01 00:00:00,209--6--20,6111
14861,10363,13496,9,2016-09-01 00:00:00,209--6--20,6111
55665,55664,13310,4,2016-09-01 00:00:00,209--6--20,6111
23462,12921,13310,5,2016-09-01 00:00:00,209--6--20,6111
55663,55661,13310,9,2016-09-01 00:00:00,209--6--20,6111
8812,34538,13491,9,2016-09-01 00:00:00,209--6--20,6111
20290,2960,13491,9,2016-09-01 00:00:00,209--6--20,6111
7988,6003,13491,9,2016-09-01 00:00:00,209--6--20,6111
7302,20548,13491,9,2016-09-01 00:00:00,209--6--20,6111
12498,12653,13311,5,2016-09-01 00:00:00,209--6--20,6111
49285,12204,13492,5,2016-09-01 00:00:00,209--6--20,6111
27754,13337,13492,5,2016-09-01 00:00:00,209--6--20,6111
51220,55665,13310,9,2016-09-01 00:00:00,209--6--20,6111
13957,1747,13311,5,2016-09-01 00:00:00,209--6--20,6111
12195,14545,13490,9,2016-09-01 00:00:00,209--6--20,6111
27358,31358,13494,9,2016-09-01 00:00:00,209--6--20,6111
21499,14588,13494,9,2016-09-01 00:00:00,209--6--20,6111
25104,23075,13495,5,2016-09-01 00:00:00,209--6--20,6111
7657,29829,13495,5,2016-09-01 00:00:00,209--6--20,6111
7245,7732,13309,5,2016-09-01 00:00:00,209--6--20,6111
10971,13765,13309,5,2016-09-01 00:00:00,209--6--20,6111
18648,11388,13309,5,2016-09-01 00:00:00,209--6--20,6111
55666,53736,13311,9,2016-09-01 00:00:00,209--6--20,6111
51724,41123,13311,10,2016-09-01 00:00:00,209--6--20,6111
29889,18772,13485,9,2016-09-01 00:00:00,209--6--20,6111
13637,24082,13485,9,2016-09-01 00:00:00,209--6--20,6111
18495,24245,13485,9,2016-09-01 00:00:00,209--6--20,6111
9516,651,13485,9,2016-09-01 00:00:00,209--6--20,6111
14465,11884,13486,9,2016-09-01 00:00:00,209--6--20,6111
29894,42971,13486,9,2016-09-01 00:00:00,209--6--20,6111
40383,26702,13486,9,2016-09-01 00:00:00,209--6--20,6111
27547,9907,13486,9,2016-09-01 00:00:00,209--6--20,6111
20396,13950,13493,5,2016-09-01 00:00:00,209--6--20,6111
23336,14967,13493,5,2016-09-01 00:00:00,209--6--20,6111
17964,28887,13493,5,2016-09-01 00:00:00,209--6--20,6111
17358,36045,13493,5,2016-09-01 00:00:00,209--6--20,6111
27482,26238,13493,5,2016-09-01 00:00:00,209--6--20,6111
32073,12525,13493,5,2016-09-01 00:00:00,209--6--20,6111
31900,28885,13493,5,2016-09-01 00:00:00,209--6--20,6111
29814,41961,13493,5,2016-09-01 00:00:00,209--6--20,6111
40371,31726,13495,5,2016-09-01 00:00:00,209--6--20,6111
55680,55679,12836,4,2016-09-01 00:00:00,209--6--20,6111
43019,14407,12836,4,2016-09-01 00:00:00,209--6--20,6111
563,578,12836,5,2016-09-01 00:00:00,209--6--20,6111
19812,2179,13309,5,2016-09-01 00:00:00,209--6--20,6111
641,5904,13309,5,2016-09-01 00:00:00,209--6--20,6111
35957,20104,13311,5,2016-09-01 00:00:00,209--6--20,6111
21392,24849,13487,5,2016-09-01 00:00:00,209--6--20,6111
29892,33058,13487,5,2016-09-01 00:00:00,209--6--20,6111
27187,26927,13487,5,2016-09-01 00:00:00,209--6--20,6111
28685,29180,13487,5,2016-09-01 00:00:00,209--6--20,6111
10826,8564,13490,9,2016-09-01 00:00:00,209--6--20,6111
30849,12097,13490,9,2016-09-01 00:00:00,209--6--20,6111
13592,10051,13490,9,2016-09-01 00:00:00,209--6--20,6111
20979,5929,13492,5,2016-09-01 00:00:00,209--6--20,6111
44990,23365,13492,5,2016-09-01 00:00:00,209--6--20,6111
18771,22235,13494,9,2016-09-01 00:00:00,209--6--20,6111
13031,24841,13494,9,2016-09-01 00:00:00,209--6--20,6111
27745,20133,13495,5,2016-09-01 00:00:00,209--6--20,6111
33298,24757,13495,5,2016-09-01 00:00:00,209--6--20,6111
1035,1075,12836,5,2016-09-01 00:00:00,209--6--20,6111
29610,5083,13309,5,2016-09-01 00:00:00,209--6--20,6111
13764,11181,13309,5,2016-09-01 00:00:00,209--6--20,6111
55672,29645,13309,9,2016-09-01 00:00:00,209--6--20,6111
52786,39118,12836,4,2016-09-01 00:00:00,209--6--20,6111
49881,52559,12836,4,2016-09-01 00:00:00,209--6--20,6111
20650,9833,12836,5,2016-09-01 00:00:00,209--6--20,6111
14432,728,12836,5,2016-09-01 00:00:00,209--6--20,6111
25543,8806,12836,5,2016-09-01 00:00:00,209--6--20,6111
30589,42522,13309,9,2016-09-01 00:00:00,209--6--20,6111
49127,23673,13309,9,2016-09-01 00:00:00,209--6--20,6111
35186,49879,12836,4,2016-09-01 00:00:00,209--6--20,6111
29311,53548,12836,4,2016-09-01 00:00:00,209--6--20,6111
55689,24662,12836,4,2016-09-01 00:00:00,209--6--20,6111
26923,7295,12836,5,2016-09-01 00:00:00,209--6--20,6111
11923,468,12836,5,2016-09-01 00:00:00,209--6--20,6111
14982,20694,13309,5,2016-09-01 00:00:00,209--6--20,6111
55686,49942,12836,4,2016-09-01 00:00:00,209--6--20,6111
6465,11178,12836,5,2016-09-01 00:00:00,209--6--20,6111
6458,22434,12836,5,2016-09-01 00:00:00,209--6--20,6111
5136,13447,12836,5,2016-09-01 00:00:00,209--6--20,6111
10202,1092,12836,5,2016-09-01 00:00:00,209--6--20,6111
6100,31315,13484,5,2016-09-01 00:00:00,209--6--20,6111
20532,18484,13484,5,2016-09-01 00:00:00,209--6--20,6111
11309,30908,13484,5,2016-09-01 00:00:00,209--6--20,6111
29959,17009,13484,5,2016-09-01 00:00:00,209--6--20,6111
21623,11378,13488,5,2016-09-01 00:00:00,209--6--20,6111
21517,8706,13488,5,2016-09-01 00:00:00,209--6--20,6111
13160,28900,13488,5,2016-09-01 00:00:00,209--6--20,6111
24533,19871,13488,5,2016-09-01 00:00:00,209--6--20,6111
22992,18735,13488,5,2016-09-01 00:00:00,209--6--20,6111
35182,17018,13488,5,2016-09-01 00:00:00,209--6--20,6111
13268,29376,13488,5,2016-09-01 00:00:00,209--6--20,6111
35104,13963,13488,5,2016-09-01 00:00:00,209--6--20,6111
28074,5885,13496,10,2016-09-01 00:00:00,209--6--20,6111
33439,10363,13496,10,2016-09-01 00:00:00,209--6--20,6111
4067,673,12836,5,2016-09-01 00:00:00,209--6--20,6111
24008,9305,12836,5,2016-09-01 00:00:00,209--6--20,6111
6627,655,12836,5,2016-09-01 00:00:00,209--6--20,6111
6228,25861,13310,9,2016-09-02 00:00:00,209--6--20,6112
7043,11953,12836,5,2016-09-01 00:00:00,209--6--20,6111
4010,2123,12836,5,2016-09-01 00:00:00,209--6--20,6111
38514,11127,12836,4,2016-09-01 00:00:00,209--6--20,6111
23672,49112,12836,4,2016-09-01 00:00:00,209--6--20,6111
18934,55669,13311,9,2016-09-01 00:00:00,209--6--20,6111
28737,47944,13309,9,2016-09-01 00:00:00,209--6--20,6111
53196,52574,13310,9,2016-09-01 00:00:00,209--6--20,6111
1569,4025,13310,9,2016-09-02 00:00:00,209--6--20,6112
13277,4461,13311,5,2016-09-01 00:00:00,209--6--20,6111
6642,11742,13310,9,2016-09-02 00:00:00,209--6--20,6112
17928,12921,13310,9,2016-09-02 00:00:00,209--6--20,6112
14892,9493,13489,10,2016-09-02 00:00:00,209--6--20,6112
17741,27783,13489,10,2016-09-02 00:00:00,209--6--20,6112
5736,55661,13310,10,2016-09-02 00:00:00,209--6--20,6112
20290,34538,13491,10,2016-09-02 00:00:00,209--6--20,6112
7988,7302,13491,10,2016-09-02 00:00:00,209--6--20,6112
20648,9259,13311,9,2016-09-02 00:00:00,209--6--20,6112
12498,4461,13311,9,2016-09-02 00:00:00,209--6--20,6112
53736,18934,13311,10,2016-09-02 00:00:00,209--6--20,6112
29894,14465,13486,10,2016-09-02 00:00:00,209--6--20,6112
40383,27547,13486,10,2016-09-02 00:00:00,209--6--20,6112
5929,12204,13492,9,2016-09-02 00:00:00,209--6--20,6112
23365,27754,13492,9,2016-09-02 00:00:00,209--6--20,6112
20809,14561,13492,9,2016-09-02 00:00:00,209--6--20,6112
14967,13950,13493,9,2016-09-02 00:00:00,209--6--20,6112
17964,17358,13493,9,2016-09-02 00:00:00,209--6--20,6112
27482,12525,13493,9,2016-09-02 00:00:00,209--6--20,6112
31900,41961,13493,9,2016-09-02 00:00:00,209--6--20,6112
33298,26832,13495,9,2016-09-02 00:00:00,209--6--20,6112
18720,26153,13495,9,2016-09-02 00:00:00,209--6--20,6112
53742,54590,12836,4,2016-09-02 00:00:00,209--6--20,6112
55679,30507,12836,5,2016-09-02 00:00:00,209--6--20,6112
2179,7245,13309,9,2016-09-02 00:00:00,209--6--20,6112
13957,20104,13311,9,2016-09-02 00:00:00,209--6--20,6112
29889,13637,13485,10,2016-09-02 00:00:00,209--6--20,6112
18495,651,13485,10,2016-09-02 00:00:00,209--6--20,6112
31726,27745,13495,9,2016-09-02 00:00:00,209--6--20,6112
55681,36824,12836,4,2016-09-02 00:00:00,209--6--20,6112
22665,13511,12836,4,2016-09-02 00:00:00,209--6--20,6112
52780,55685,12836,5,2016-09-02 00:00:00,209--6--20,6112
7459,3985,12836,6,2016-09-02 00:00:00,209--6--20,6112
17474,6101,12836,6,2016-09-02 00:00:00,209--6--20,6112
5083,641,13309,9,2016-09-02 00:00:00,209--6--20,6112
10971,18648,13309,9,2016-09-02 00:00:00,209--6--20,6112
7805,7540,13311,9,2016-09-02 00:00:00,209--6--20,6112
52574,55665,13310,10,2016-09-02 00:00:00,209--6--20,6112
34524,49881,12836,5,2016-09-02 00:00:00,209--6--20,6112
12661,4009,12836,6,2016-09-02 00:00:00,209--6--20,6112
29645,28737,13309,10,2016-09-02 00:00:00,209--6--20,6112
20849,17316,13487,9,2016-09-02 00:00:00,209--6--20,6112
27187,28685,13487,9,2016-09-02 00:00:00,209--6--20,6112
29271,14706,13487,9,2016-09-02 00:00:00,209--6--20,6112
21623,8706,13488,9,2016-09-02 00:00:00,209--6--20,6112
13160,24533,13488,9,2016-09-02 00:00:00,209--6--20,6112
17018,18735,13488,9,2016-09-02 00:00:00,209--6--20,6112
13268,13963,13488,9,2016-09-02 00:00:00,209--6--20,6112
14545,10051,13490,10,2016-09-02 00:00:00,209--6--20,6112
24249,18136,13492,9,2016-09-02 00:00:00,209--6--20,6112
23075,29829,13495,9,2016-09-02 00:00:00,209--6--20,6112
30587,18569,12836,5,2016-09-02 00:00:00,209--6--20,6112
44274,19379,12836,5,2016-09-02 00:00:00,209--6--20,6112
30589,23673,13309,10,2016-09-02 00:00:00,209--6--20,6112
6340,20933,12836,4,2016-09-02 00:00:00,209--6--20,6112
30347,49112,12836,5,2016-09-02 00:00:00,209--6--20,6112
5917,4045,12836,6,2016-09-02 00:00:00,209--6--20,6112
13764,20694,13309,9,2016-09-02 00:00:00,209--6--20,6112
12244,24740,12836,4,2016-09-02 00:00:00,209--6--20,6112
54184,55688,12836,4,2016-09-02 00:00:00,209--6--20,6112
54398,5150,12836,5,2016-09-02 00:00:00,209--6--20,6112
20847,5837,12836,6,2016-09-02 00:00:00,209--6--20,6112
20193,1837,12836,6,2016-09-02 00:00:00,209--6--20,6112
13799,677,12836,6,2016-09-02 00:00:00,209--6--20,6112
6100,18484,13484,9,2016-09-02 00:00:00,209--6--20,6112
23595,23998,13484,9,2016-09-02 00:00:00,209--6--20,6112
11309,29959,13484,9,2016-09-02 00:00:00,209--6--20,6112
21177,30470,13484,9,2016-09-02 00:00:00,209--6--20,6112
12097,8564,13490,10,2016-09-02 00:00:00,209--6--20,6112
31358,22235,13494,10,2016-09-02 00:00:00,209--6--20,6112
14588,24841,13494,10,2016-09-02 00:00:00,209--6--20,6112
5992,75,12836,6,2016-09-02 00:00:00,209--6--20,6112
6228,1569,13310,10,2016-09-03 00:00:00,209--6--20,6113
14892,27783,13489,12,2016-09-03 00:00:00,209--6--20,6113
28074,10363,13496,12,2016-09-03 00:00:00,209--6--20,6113
17928,6642,13310,10,2016-09-03 00:00:00,209--6--20,6113
29892,21392,13487,9,2016-09-03 00:00:00,209--6--20,6113
7988,20290,13491,12,2016-09-03 00:00:00,209--6--20,6113
21189,28946,13314,1,2016-09-03 00:00:00,209--6--20,6113
14377,38273,13314,1,2016-09-03 00:00:00,209--6--20,6113
7612,14477,13314,1,2016-09-03 00:00:00,209--6--20,6113
41123,18934,13311,12,2016-09-03 00:00:00,209--6--20,6113
40037,55826,13314,1,2016-09-03 00:00:00,209--6--20,6113
42150,30370,13314,1,2016-09-03 00:00:00,209--6--20,6113
14465,27547,13486,12,2016-09-03 00:00:00,209--6--20,6113
24841,31358,13494,12,2016-09-03 00:00:00,209--6--20,6113
5083,2179,13309,10,2016-09-03 00:00:00,209--6--20,6113
12037,12048,13314,1,2016-09-03 00:00:00,209--6--20,6113
21431,23146,13314,2,2016-09-03 00:00:00,209--6--20,6113
40037,9543,13314,2,2016-09-03 00:00:00,209--6--20,6113
38273,24932,13314,2,2016-09-03 00:00:00,209--6--20,6113
29889,18495,13485,12,2016-09-03 00:00:00,209--6--20,6113
14967,17358,13493,10,2016-09-03 00:00:00,209--6--20,6113
41961,12525,13493,10,2016-09-03 00:00:00,209--6--20,6113
33298,18720,13495,10,2016-09-03 00:00:00,209--6--20,6113
40857,34447,12836,5,2016-09-03 00:00:00,209--6--20,6113
20104,20648,13311,10,2016-09-03 00:00:00,209--6--20,6113
10203,21189,13314,2,2016-09-03 00:00:00,209--6--20,6113
18348,14477,13314,2,2016-09-03 00:00:00,209--6--20,6113
5736,52574,13310,12,2016-09-03 00:00:00,209--6--20,6113
21392,20849,13487,10,2016-09-03 00:00:00,209--6--20,6113
29271,27187,13487,10,2016-09-03 00:00:00,209--6--20,6113
8564,10051,13490,12,2016-09-03 00:00:00,209--6--20,6113
23365,5929,13492,10,2016-09-03 00:00:00,209--6--20,6113
14561,24249,13492,10,2016-09-03 00:00:00,209--6--20,6113
29829,31726,13495,10,2016-09-03 00:00:00,209--6--20,6113
53548,49879,12836,5,2016-09-03 00:00:00,209--6--20,6113
38514,49890,12836,5,2016-09-03 00:00:00,209--6--20,6113
52786,53742,12836,5,2016-09-03 00:00:00,209--6--20,6113
14432,20650,12836,6,2016-09-03 00:00:00,209--6--20,6113
7805,4461,13311,10,2016-09-03 00:00:00,209--6--20,6113
30370,13101,13314,2,2016-09-03 00:00:00,209--6--20,6113
41095,43019,12836,5,2016-09-03 00:00:00,209--6--20,6113
54184,6340,12836,5,2016-09-03 00:00:00,209--6--20,6113
28737,30589,13309,12,2016-09-03 00:00:00,209--6--20,6113
8706,13160,13488,10,2016-09-03 00:00:00,209--6--20,6113
13963,17018,13488,10,2016-09-03 00:00:00,209--6--20,6113
6465,673,12836,6,2016-09-03 00:00:00,209--6--20,6113
11923,11953,12836,6,2016-09-03 00:00:00,209--6--20,6113
12048,33648,13314,2,2016-09-03 00:00:00,209--6--20,6113
12244,55686,12836,5,2016-09-03 00:00:00,209--6--20,6113
2123,1075,12836,6,2016-09-03 00:00:00,209--6--20,6113
13764,18648,13309,10,2016-09-03 00:00:00,209--6--20,6113
55681,55683,12836,5,2016-09-03 00:00:00,209--6--20,6113
24662,22665,12836,5,2016-09-03 00:00:00,209--6--20,6113
578,8806,12836,6,2016-09-03 00:00:00,209--6--20,6113
1092,9305,12836,6,2016-09-03 00:00:00,209--6--20,6113
26923,655,12836,6,2016-09-03 00:00:00,209--6--20,6113
6100,23595,13484,10,2016-09-03 00:00:00,209--6--20,6113
29959,30470,13484,10,2016-09-03 00:00:00,209--6--20,6113
6642,1569,13310,12,2016-09-04 00:00:00,209--6--20,6114
45197,13070,13316,1,2016-09-04 00:00:00,209--6--20,6114
6399,17741,13316,1,2016-09-04 00:00:00,209--6--20,6114
33234,55827,13316,1,2016-09-04 00:00:00,209--6--20,6114
14616,8741,13316,2,2016-09-04 00:00:00,209--6--20,6114
15021,32203,13316,2,2016-09-04 00:00:00,209--6--20,6114
36517,29597,13314,1,2016-09-03 00:00:00,209--6--20,6113
22434,5136,12836,6,2016-09-03 00:00:00,209--6--20,6113
24721,36517,13314,2,2016-09-03 00:00:00,209--6--20,6113
16996,45197,13316,2,2016-09-04 00:00:00,209--6--20,6114
35539,36449,13316,2,2016-09-04 00:00:00,209--6--20,6114
25861,26048,13316,2,2016-09-04 00:00:00,209--6--20,6114
8722,21757,13312,1,2016-09-04 00:00:00,209--6--20,6114
6399,22056,13316,2,2016-09-04 00:00:00,209--6--20,6114
26900,5884,13316,2,2016-09-04 00:00:00,209--6--20,6114
33234,12767,13316,2,2016-09-04 00:00:00,209--6--20,6114
14543,26845,13312,1,2016-09-04 00:00:00,209--6--20,6114
1886,2119,13312,1,2016-09-04 00:00:00,209--6--20,6114
10011,26930,13312,1,2016-09-04 00:00:00,209--6--20,6114
23146,10203,13314,3,2016-09-04 00:00:00,209--6--20,6114
18348,24932,13314,3,2016-09-04 00:00:00,209--6--20,6114
28685,12229,13315,1,2016-09-04 00:00:00,209--6--20,6114
21469,21463,13315,1,2016-09-04 00:00:00,209--6--20,6114
46714,8216,13315,1,2016-09-04 00:00:00,209--6--20,6114
55815,882,13315,1,2016-09-04 00:00:00,209--6--20,6114
10990,18136,13315,1,2016-09-04 00:00:00,209--6--20,6114
14738,37777,13317,1,2016-09-04 00:00:00,209--6--20,6114
39441,8515,13317,2,2016-09-04 00:00:00,209--6--20,6114
28932,40818,13317,2,2016-09-04 00:00:00,209--6--20,6114
8573,10826,13312,1,2016-09-04 00:00:00,209--6--20,6114
23643,8305,13312,1,2016-09-04 00:00:00,209--6--20,6114
9543,24721,13314,3,2016-09-04 00:00:00,209--6--20,6114
13101,33648,13314,3,2016-09-04 00:00:00,209--6--20,6114
44990,13209,13315,1,2016-09-04 00:00:00,209--6--20,6114
10844,26504,13315,1,2016-09-04 00:00:00,209--6--20,6114
20809,20983,13315,1,2016-09-04 00:00:00,209--6--20,6114
13796,29159,13315,1,2016-09-04 00:00:00,209--6--20,6114
12204,13798,13315,1,2016-09-04 00:00:00,209--6--20,6114
17967,13884,13317,2,2016-09-04 00:00:00,209--6--20,6114
55828,14860,13317,2,2016-09-04 00:00:00,209--6--20,6114
21398,10584,13317,2,2016-09-04 00:00:00,209--6--20,6114
18122,44773,13317,2,2016-09-04 00:00:00,209--6--20,6114
14738,6276,13317,2,2016-09-04 00:00:00,209--6--20,6114
5929,24249,13492,12,2016-09-04 00:00:00,209--6--20,6114
12525,14967,13493,12,2016-09-04 00:00:00,209--6--20,6114
2179,13764,13309,12,2016-09-04 00:00:00,209--6--20,6114
6528,13898,13312,1,2016-09-04 00:00:00,209--6--20,6114
13651,748,13312,1,2016-09-04 00:00:00,209--6--20,6114
20463,4453,13312,1,2016-09-04 00:00:00,209--6--20,6114
26931,21397,13312,1,2016-09-04 00:00:00,209--6--20,6114
29732,14561,13315,1,2016-09-04 00:00:00,209--6--20,6114
9907,17968,13315,1,2016-09-04 00:00:00,209--6--20,6114
7286,20819,13315,1,2016-09-04 00:00:00,209--6--20,6114
11815,47529,13315,1,2016-09-04 00:00:00,209--6--20,6114
21631,55830,13315,1,2016-09-04 00:00:00,209--6--20,6114
33298,29829,13495,12,2016-09-04 00:00:00,209--6--20,6114
55686,41095,12836,6,2016-09-04 00:00:00,209--6--20,6114
53159,37003,12837,4,2016-09-04 00:00:00,209--6--20,6114
48871,46717,12837,4,2016-09-04 00:00:00,209--6--20,6114
34337,50137,12837,4,2016-09-04 00:00:00,209--6--20,6114
39309,55831,12837,4,2016-09-04 00:00:00,209--6--20,6114
20104,7805,13311,12,2016-09-04 00:00:00,209--6--20,6114
41888,14387,13312,1,2016-09-04 00:00:00,209--6--20,6114
10999,37776,13312,1,2016-09-04 00:00:00,209--6--20,6114
11948,24756,13312,1,2016-09-04 00:00:00,209--6--20,6114
14545,20100,13312,1,2016-09-04 00:00:00,209--6--20,6114
29610,25693,13313,1,2016-09-04 00:00:00,209--6--20,6114
29894,18720,13315,1,2016-09-04 00:00:00,209--6--20,6114
26504,17968,13315,2,2016-09-04 00:00:00,209--6--20,6114
12229,21463,13315,2,2016-09-04 00:00:00,209--6--20,6114
10990,882,13315,2,2016-09-04 00:00:00,209--6--20,6114
12204,13796,13315,2,2016-09-04 00:00:00,209--6--20,6114
21392,27187,13487,12,2016-09-04 00:00:00,209--6--20,6114
5917,4009,12836,7,2016-09-04 00:00:00,209--6--20,6114
42451,37881,12837,4,2016-09-04 00:00:00,209--6--20,6114
3676,17359,13312,1,2016-09-04 00:00:00,209--6--20,6114
14739,29769,13313,2,2016-09-04 00:00:00,209--6--20,6114
9550,46723,13313,2,2016-09-04 00:00:00,209--6--20,6114
28323,14749,13313,2,2016-09-04 00:00:00,209--6--20,6114
18746,14884,13313,2,2016-09-04 00:00:00,209--6--20,6114
26153,55829,13317,2,2016-09-04 00:00:00,209--6--20,6114
26473,46712,13312,1,2016-09-04 00:00:00,209--6--20,6114
17018,8706,13488,12,2016-09-04 00:00:00,209--6--20,6114
34524,19379,12836,6,2016-09-04 00:00:00,209--6--20,6114
17474,3985,12836,7,2016-09-04 00:00:00,209--6--20,6114
31455,39047,12837,4,2016-09-04 00:00:00,209--6--20,6114
34233,50139,12837,4,2016-09-04 00:00:00,209--6--20,6114
40434,30978,12837,4,2016-09-04 00:00:00,209--6--20,6114
35321,37164,12837,4,2016-09-04 00:00:00,209--6--20,6114
38463,34686,12837,4,2016-09-04 00:00:00,209--6--20,6114
41964,34605,12837,4,2016-09-04 00:00:00,209--6--20,6114
46720,46776,12837,4,2016-09-04 00:00:00,209--6--20,6114
25227,12276,13313,2,2016-09-04 00:00:00,209--6--20,6114
30347,52786,12836,6,2016-09-04 00:00:00,209--6--20,6114
3818,12000,13313,2,2016-09-04 00:00:00,209--6--20,6114
5150,22665,12836,6,2016-09-04 00:00:00,209--6--20,6114
46752,52968,12837,4,2016-09-04 00:00:00,209--6--20,6114
11005,900,13313,2,2016-09-04 00:00:00,209--6--20,6114
19812,29610,13313,2,2016-09-04 00:00:00,209--6--20,6114
20193,677,12836,7,2016-09-04 00:00:00,209--6--20,6114
20847,5992,12836,7,2016-09-04 00:00:00,209--6--20,6114
35539,8741,13316,3,2016-09-05 00:00:00,209--6--20,6115
25861,15021,13316,3,2016-09-05 00:00:00,209--6--20,6115
23595,29959,13484,12,2016-09-04 00:00:00,209--6--20,6114
36263,43949,12837,4,2016-09-04 00:00:00,209--6--20,6114
47566,38936,12837,4,2016-09-04 00:00:00,209--6--20,6114
46749,41747,12837,4,2016-09-04 00:00:00,209--6--20,6114
16999,3747,13507,4,2016-09-04 00:00:00,209--6--20,6114
6003,20548,13507,4,2016-09-04 00:00:00,209--6--20,6114
55825,17321,13510,4,2016-09-04 00:00:00,209--6--20,6114
21332,26009,13510,4,2016-09-04 00:00:00,209--6--20,6114
28742,27185,13510,4,2016-09-04 00:00:00,209--6--20,6114
26143,43856,13510,4,2016-09-04 00:00:00,209--6--20,6114
16996,22056,13316,3,2016-09-05 00:00:00,209--6--20,6115
26845,26473,13312,2,2016-09-05 00:00:00,209--6--20,6115
12767,26900,13316,3,2016-09-05 00:00:00,209--6--20,6115
9652,24777,13507,4,2016-09-05 00:00:00,209--6--20,6115
8722,10826,13312,2,2016-09-05 00:00:00,209--6--20,6115
10999,14387,13312,2,2016-09-05 00:00:00,209--6--20,6115
14545,13651,13312,2,2016-09-05 00:00:00,209--6--20,6115
20463,21397,13312,2,2016-09-05 00:00:00,209--6--20,6115
10011,1886,13312,2,2016-09-05 00:00:00,209--6--20,6115
11981,24840,13314,4,2016-09-05 00:00:00,209--6--20,6115
13209,29732,13315,2,2016-09-05 00:00:00,209--6--20,6115
29894,20819,13315,2,2016-09-05 00:00:00,209--6--20,6115
21631,11815,13315,2,2016-09-05 00:00:00,209--6--20,6115
8216,20983,13315,2,2016-09-05 00:00:00,209--6--20,6115
30795,38549,13504,4,2016-09-05 00:00:00,209--6--20,6115
17359,11948,13312,2,2016-09-05 00:00:00,209--6--20,6115
6528,23643,13312,2,2016-09-05 00:00:00,209--6--20,6115
55056,55833,13314,4,2016-09-05 00:00:00,209--6--20,6115
27358,23100,13314,4,2016-09-05 00:00:00,209--6--20,6115
14588,29665,13314,4,2016-09-05 00:00:00,209--6--20,6115
10990,13796,13315,3,2016-09-05 00:00:00,209--6--20,6115
8515,17967,13317,3,2016-09-05 00:00:00,209--6--20,6115
14860,21398,13317,3,2016-09-05 00:00:00,209--6--20,6115
10826,26473,13312,3,2016-09-05 00:00:00,209--6--20,6115
20463,10011,13312,3,2016-09-05 00:00:00,209--6--20,6115
26504,13209,13315,3,2016-09-05 00:00:00,209--6--20,6115
20819,21631,13315,3,2016-09-05 00:00:00,209--6--20,6115
12229,8216,13315,3,2016-09-05 00:00:00,209--6--20,6115
18122,6276,13317,3,2016-09-05 00:00:00,209--6--20,6115
36351,51279,13505,4,2016-09-05 00:00:00,209--6--20,6115
15073,40401,13505,4,2016-09-05 00:00:00,209--6--20,6115
43952,23240,13505,4,2016-09-05 00:00:00,209--6--20,6115
23315,17747,13505,4,2016-09-05 00:00:00,209--6--20,6115
24297,17830,13505,4,2016-09-05 00:00:00,209--6--20,6115
29050,25926,13505,4,2016-09-05 00:00:00,209--6--20,6115
36743,39310,12837,4,2016-09-05 00:00:00,209--6--20,6115
36519,34973,12837,4,2016-09-05 00:00:00,209--6--20,6115
32729,34209,12837,4,2016-09-05 00:00:00,209--6--20,6115
31782,34844,12837,4,2016-09-05 00:00:00,209--6--20,6115
29953,46474,12837,4,2016-09-05 00:00:00,209--6--20,6115
11948,14387,13312,3,2016-09-05 00:00:00,209--6--20,6115
13651,23643,13312,3,2016-09-05 00:00:00,209--6--20,6115
46224,55832,13314,4,2016-09-05 00:00:00,209--6--20,6115
55683,30507,12836,6,2016-09-05 00:00:00,209--6--20,6115
6340,30587,12836,6,2016-09-05 00:00:00,209--6--20,6115
37577,36767,12837,4,2016-09-05 00:00:00,209--6--20,6115
35036,35597,12837,4,2016-09-05 00:00:00,209--6--20,6115
46722,40187,12837,4,2016-09-05 00:00:00,209--6--20,6115
46718,50250,12837,4,2016-09-05 00:00:00,209--6--20,6115
29657,32764,12837,4,2016-09-05 00:00:00,209--6--20,6115
55840,55839,13314,4,2016-09-05 00:00:00,209--6--20,6115
12871,27531,13314,4,2016-09-05 00:00:00,209--6--20,6115
24721,29372,13314,4,2016-09-05 00:00:00,209--6--20,6115
34102,30971,13499,4,2016-09-05 00:00:00,209--6--20,6115
32652,33521,13499,4,2016-09-05 00:00:00,209--6--20,6115
7654,20537,13499,4,2016-09-05 00:00:00,209--6--20,6115
29458,13683,13499,4,2016-09-05 00:00:00,209--6--20,6115
38422,3992,13499,4,2016-09-05 00:00:00,209--6--20,6115
30088,10505,13500,4,2016-09-05 00:00:00,209--6--20,6115
36332,2034,13500,4,2016-09-05 00:00:00,209--6--20,6115
8758,21556,13500,4,2016-09-05 00:00:00,209--6--20,6115
42737,35086,13500,4,2016-09-05 00:00:00,209--6--20,6115
29888,26761,13500,4,2016-09-05 00:00:00,209--6--20,6115
31635,22979,13500,4,2016-09-05 00:00:00,209--6--20,6115
